859,6
781715.0,40.735859999999995,-74.02922,22320.0
781732.0,40.73295,-74.00707,22800.0
781734.0,40.73424,-73.9991,22920.0
781736.0,40.73735,-73.99684,22980.0
781738.0,40.7429,-73.99278000000001,23040.0
781740.0,40.74912,-73.98827,23160.0

859,6
781715.0,40.735859999999995,-74.02922,22920.0
781732.0,40.73295,-74.00707,23400.0
781734.0,40.73424,-73.9991,23520.0
781736.0,40.73735,-73.99684,23580.0
781738.0,40.7429,-73.99278000000001,23640.0
781740.0,40.74912,-73.98827,23760.0

859,6
781715.0,40.735859999999995,-74.02922,23520.0
781732.0,40.73295,-74.00707,24000.0
781734.0,40.73424,-73.9991,24120.0
781736.0,40.73735,-73.99684,24180.0
781738.0,40.7429,-73.99278000000001,24240.0
781740.0,40.74912,-73.98827,24360.0

859,6
781715.0,40.735859999999995,-74.02922,24120.0
781732.0,40.73295,-74.00707,24600.0
781734.0,40.73424,-73.9991,24720.0
781736.0,40.73735,-73.99684,24780.0
781738.0,40.7429,-73.99278000000001,24840.0
781740.0,40.74912,-73.98827,24960.0

859,6
781715.0,40.735859999999995,-74.02922,24720.0
781732.0,40.73295,-74.00707,25200.0
781734.0,40.73424,-73.9991,25320.0
781736.0,40.73735,-73.99684,25380.0
781738.0,40.7429,-73.99278000000001,25440.0
781740.0,40.74912,-73.98827,25560.0

859,6
781715.0,40.735859999999995,-74.02922,25320.0
781732.0,40.73295,-74.00707,25800.0
781734.0,40.73424,-73.9991,25920.0
781736.0,40.73735,-73.99684,25980.0
781738.0,40.7429,-73.99278000000001,26040.0
781740.0,40.74912,-73.98827,26160.0

859,6
781715.0,40.735859999999995,-74.02922,25920.0
781732.0,40.73295,-74.00707,26400.0
781734.0,40.73424,-73.9991,26520.0
781736.0,40.73735,-73.99684,26580.0
781738.0,40.7429,-73.99278000000001,26640.0
781740.0,40.74912,-73.98827,26760.0

859,6
781715.0,40.735859999999995,-74.02922,26520.0
781732.0,40.73295,-74.00707,27000.0
781734.0,40.73424,-73.9991,27120.0
781736.0,40.73735,-73.99684,27180.0
781738.0,40.7429,-73.99278000000001,27240.0
781740.0,40.74912,-73.98827,27360.0

859,6
781715.0,40.735859999999995,-74.02922,27120.0
781732.0,40.73295,-74.00707,27600.0
781734.0,40.73424,-73.9991,27720.0
781736.0,40.73735,-73.99684,27780.0
781738.0,40.7429,-73.99278000000001,27840.0
781740.0,40.74912,-73.98827,27960.0

859,6
781715.0,40.735859999999995,-74.02922,27720.0
781732.0,40.73295,-74.00707,28200.0
781734.0,40.73424,-73.9991,28320.0
781736.0,40.73735,-73.99684,28380.0
781738.0,40.7429,-73.99278000000001,28440.0
781740.0,40.74912,-73.98827,28560.0

859,6
781715.0,40.735859999999995,-74.02922,28320.0
781732.0,40.73295,-74.00707,28800.0
781734.0,40.73424,-73.9991,28920.0
781736.0,40.73735,-73.99684,28980.0
781738.0,40.7429,-73.99278000000001,29040.0
781740.0,40.74912,-73.98827,29160.0

859,6
781715.0,40.735859999999995,-74.02922,28920.0
781732.0,40.73295,-74.00707,29400.0
781734.0,40.73424,-73.9991,29520.0
781736.0,40.73735,-73.99684,29580.0
781738.0,40.7429,-73.99278000000001,29640.0
781740.0,40.74912,-73.98827,29760.0

859,6
781715.0,40.735859999999995,-74.02922,29520.0
781732.0,40.73295,-74.00707,30000.0
781734.0,40.73424,-73.9991,30120.0
781736.0,40.73735,-73.99684,30180.0
781738.0,40.7429,-73.99278000000001,30240.0
781740.0,40.74912,-73.98827,30360.0

859,6
781715.0,40.735859999999995,-74.02922,30120.0
781732.0,40.73295,-74.00707,30600.0
781734.0,40.73424,-73.9991,30720.0
781736.0,40.73735,-73.99684,30780.0
781738.0,40.7429,-73.99278000000001,30840.0
781740.0,40.74912,-73.98827,30960.0

859,6
781715.0,40.735859999999995,-74.02922,30720.0
781732.0,40.73295,-74.00707,31200.0
781734.0,40.73424,-73.9991,31320.0
781736.0,40.73735,-73.99684,31380.0
781738.0,40.7429,-73.99278000000001,31440.0
781740.0,40.74912,-73.98827,31560.0

859,6
781715.0,40.735859999999995,-74.02922,31320.0
781732.0,40.73295,-74.00707,31800.0
781734.0,40.73424,-73.9991,31920.0
781736.0,40.73735,-73.99684,31980.0
781738.0,40.7429,-73.99278000000001,32040.0
781740.0,40.74912,-73.98827,32160.0

859,6
781715.0,40.735859999999995,-74.02922,31920.0
781732.0,40.73295,-74.00707,32400.0
781734.0,40.73424,-73.9991,32520.0
781736.0,40.73735,-73.99684,32580.0
781738.0,40.7429,-73.99278000000001,32640.0
781740.0,40.74912,-73.98827,32760.0

859,6
781715.0,40.735859999999995,-74.02922,32520.0
781732.0,40.73295,-74.00707,33000.0
781734.0,40.73424,-73.9991,33120.0
781736.0,40.73735,-73.99684,33180.0
781738.0,40.7429,-73.99278000000001,33240.0
781740.0,40.74912,-73.98827,33360.0

859,6
781715.0,40.735859999999995,-74.02922,33120.0
781732.0,40.73295,-74.00707,33600.0
781734.0,40.73424,-73.9991,33720.0
781736.0,40.73735,-73.99684,33780.0
781738.0,40.7429,-73.99278000000001,33840.0
781740.0,40.74912,-73.98827,33960.0

859,6
781715.0,40.735859999999995,-74.02922,33720.0
781732.0,40.73295,-74.00707,34200.0
781734.0,40.73424,-73.9991,34320.0
781736.0,40.73735,-73.99684,34380.0
781738.0,40.7429,-73.99278000000001,34440.0
781740.0,40.74912,-73.98827,34560.0

859,6
781715.0,40.735859999999995,-74.02922,34320.0
781732.0,40.73295,-74.00707,34800.0
781734.0,40.73424,-73.9991,34920.0
781736.0,40.73735,-73.99684,34980.0
781738.0,40.7429,-73.99278000000001,35040.0
781740.0,40.74912,-73.98827,35160.0

859,6
781715.0,40.735859999999995,-74.02922,34920.0
781732.0,40.73295,-74.00707,35400.0
781734.0,40.73424,-73.9991,35520.0
781736.0,40.73735,-73.99684,35580.0
781738.0,40.7429,-73.99278000000001,35640.0
781740.0,40.74912,-73.98827,35760.0

859,6
781715.0,40.735859999999995,-74.02922,35520.0
781732.0,40.73295,-74.00707,36000.0
781734.0,40.73424,-73.9991,36120.0
781736.0,40.73735,-73.99684,36180.0
781738.0,40.7429,-73.99278000000001,36240.0
781740.0,40.74912,-73.98827,36360.0

859,6
781715.0,40.735859999999995,-74.02922,36120.0
781732.0,40.73295,-74.00707,36600.0
781734.0,40.73424,-73.9991,36720.0
781736.0,40.73735,-73.99684,36780.0
781738.0,40.7429,-73.99278000000001,36840.0
781740.0,40.74912,-73.98827,36960.0

859,6
781715.0,40.735859999999995,-74.02922,36720.0
781732.0,40.73295,-74.00707,37200.0
781734.0,40.73424,-73.9991,37320.0
781736.0,40.73735,-73.99684,37380.0
781738.0,40.7429,-73.99278000000001,37440.0
781740.0,40.74912,-73.98827,37560.0

859,6
781715.0,40.735859999999995,-74.02922,37320.0
781732.0,40.73295,-74.00707,37800.0
781734.0,40.73424,-73.9991,37920.0
781736.0,40.73735,-73.99684,37980.0
781738.0,40.7429,-73.99278000000001,38040.0
781740.0,40.74912,-73.98827,38160.0

859,6
781715.0,40.735859999999995,-74.02922,37920.0
781732.0,40.73295,-74.00707,38400.0
781734.0,40.73424,-73.9991,38520.0
781736.0,40.73735,-73.99684,38580.0
781738.0,40.7429,-73.99278000000001,38640.0
781740.0,40.74912,-73.98827,38760.0

859,6
781715.0,40.735859999999995,-74.02922,38520.0
781732.0,40.73295,-74.00707,39000.0
781734.0,40.73424,-73.9991,39120.0
781736.0,40.73735,-73.99684,39180.0
781738.0,40.7429,-73.99278000000001,39240.0
781740.0,40.74912,-73.98827,39360.0

859,6
781715.0,40.735859999999995,-74.02922,39120.0
781732.0,40.73295,-74.00707,39600.0
781734.0,40.73424,-73.9991,39720.0
781736.0,40.73735,-73.99684,39780.0
781738.0,40.7429,-73.99278000000001,39840.0
781740.0,40.74912,-73.98827,39960.0

859,6
781715.0,40.735859999999995,-74.02922,39720.0
781732.0,40.73295,-74.00707,40200.0
781734.0,40.73424,-73.9991,40320.0
781736.0,40.73735,-73.99684,40380.0
781738.0,40.7429,-73.99278000000001,40440.0
781740.0,40.74912,-73.98827,40560.0

859,6
781715.0,40.735859999999995,-74.02922,40320.0
781732.0,40.73295,-74.00707,40800.0
781734.0,40.73424,-73.9991,40920.0
781736.0,40.73735,-73.99684,40980.0
781738.0,40.7429,-73.99278000000001,41040.0
781740.0,40.74912,-73.98827,41160.0

859,6
781715.0,40.735859999999995,-74.02922,40920.0
781732.0,40.73295,-74.00707,41400.0
781734.0,40.73424,-73.9991,41520.0
781736.0,40.73735,-73.99684,41580.0
781738.0,40.7429,-73.99278000000001,41640.0
781740.0,40.74912,-73.98827,41760.0

859,6
781715.0,40.735859999999995,-74.02922,41520.0
781732.0,40.73295,-74.00707,42000.0
781734.0,40.73424,-73.9991,42120.0
781736.0,40.73735,-73.99684,42180.0
781738.0,40.7429,-73.99278000000001,42240.0
781740.0,40.74912,-73.98827,42360.0

859,6
781715.0,40.735859999999995,-74.02922,42120.0
781732.0,40.73295,-74.00707,42600.0
781734.0,40.73424,-73.9991,42720.0
781736.0,40.73735,-73.99684,42780.0
781738.0,40.7429,-73.99278000000001,42840.0
781740.0,40.74912,-73.98827,42960.0

859,6
781715.0,40.735859999999995,-74.02922,42720.0
781732.0,40.73295,-74.00707,43200.0
781734.0,40.73424,-73.9991,43320.0
781736.0,40.73735,-73.99684,43380.0
781738.0,40.7429,-73.99278000000001,43440.0
781740.0,40.74912,-73.98827,43560.0

859,6
781715.0,40.735859999999995,-74.02922,43320.0
781732.0,40.73295,-74.00707,43800.0
781734.0,40.73424,-73.9991,43920.0
781736.0,40.73735,-73.99684,43980.0
781738.0,40.7429,-73.99278000000001,44040.0
781740.0,40.74912,-73.98827,44160.0

859,6
781715.0,40.735859999999995,-74.02922,43920.0
781732.0,40.73295,-74.00707,44400.0
781734.0,40.73424,-73.9991,44520.0
781736.0,40.73735,-73.99684,44580.0
781738.0,40.7429,-73.99278000000001,44640.0
781740.0,40.74912,-73.98827,44760.0

859,6
781715.0,40.735859999999995,-74.02922,44520.0
781732.0,40.73295,-74.00707,45000.0
781734.0,40.73424,-73.9991,45120.0
781736.0,40.73735,-73.99684,45180.0
781738.0,40.7429,-73.99278000000001,45240.0
781740.0,40.74912,-73.98827,45360.0

859,6
781715.0,40.735859999999995,-74.02922,45120.0
781732.0,40.73295,-74.00707,45600.0
781734.0,40.73424,-73.9991,45720.0
781736.0,40.73735,-73.99684,45780.0
781738.0,40.7429,-73.99278000000001,45840.0
781740.0,40.74912,-73.98827,45960.0

859,6
781715.0,40.735859999999995,-74.02922,45720.0
781732.0,40.73295,-74.00707,46200.0
781734.0,40.73424,-73.9991,46320.0
781736.0,40.73735,-73.99684,46380.0
781738.0,40.7429,-73.99278000000001,46440.0
781740.0,40.74912,-73.98827,46560.0

859,6
781715.0,40.735859999999995,-74.02922,46320.0
781732.0,40.73295,-74.00707,46800.0
781734.0,40.73424,-73.9991,46920.0
781736.0,40.73735,-73.99684,46980.0
781738.0,40.7429,-73.99278000000001,47040.0
781740.0,40.74912,-73.98827,47160.0

859,6
781715.0,40.735859999999995,-74.02922,46920.0
781732.0,40.73295,-74.00707,47400.0
781734.0,40.73424,-73.9991,47520.0
781736.0,40.73735,-73.99684,47580.0
781738.0,40.7429,-73.99278000000001,47640.0
781740.0,40.74912,-73.98827,47760.0

859,6
781715.0,40.735859999999995,-74.02922,47520.0
781732.0,40.73295,-74.00707,48000.0
781734.0,40.73424,-73.9991,48120.0
781736.0,40.73735,-73.99684,48180.0
781738.0,40.7429,-73.99278000000001,48240.0
781740.0,40.74912,-73.98827,48360.0

859,6
781715.0,40.735859999999995,-74.02922,48120.0
781732.0,40.73295,-74.00707,48600.0
781734.0,40.73424,-73.9991,48720.0
781736.0,40.73735,-73.99684,48780.0
781738.0,40.7429,-73.99278000000001,48840.0
781740.0,40.74912,-73.98827,48960.0

859,6
781715.0,40.735859999999995,-74.02922,48720.0
781732.0,40.73295,-74.00707,49200.0
781734.0,40.73424,-73.9991,49320.0
781736.0,40.73735,-73.99684,49380.0
781738.0,40.7429,-73.99278000000001,49440.0
781740.0,40.74912,-73.98827,49560.0

859,6
781715.0,40.735859999999995,-74.02922,49320.0
781732.0,40.73295,-74.00707,49800.0
781734.0,40.73424,-73.9991,49920.0
781736.0,40.73735,-73.99684,49980.0
781738.0,40.7429,-73.99278000000001,50040.0
781740.0,40.74912,-73.98827,50160.0

859,6
781715.0,40.735859999999995,-74.02922,49920.0
781732.0,40.73295,-74.00707,50400.0
781734.0,40.73424,-73.9991,50520.0
781736.0,40.73735,-73.99684,50580.0
781738.0,40.7429,-73.99278000000001,50640.0
781740.0,40.74912,-73.98827,50760.0

859,6
781715.0,40.735859999999995,-74.02922,50520.0
781732.0,40.73295,-74.00707,51000.0
781734.0,40.73424,-73.9991,51120.0
781736.0,40.73735,-73.99684,51180.0
781738.0,40.7429,-73.99278000000001,51240.0
781740.0,40.74912,-73.98827,51360.0

859,6
781715.0,40.735859999999995,-74.02922,51120.0
781732.0,40.73295,-74.00707,51600.0
781734.0,40.73424,-73.9991,51720.0
781736.0,40.73735,-73.99684,51780.0
